,target,slct_method,feature_count,c,cv_score,op_hyperparameters,train_accuracy,test_accuracy,auc,f1,precision,recall,coef_pcps,coef_blink,coef_perf,coef_tct_cycle,coef_training,coef_CC,coef_DC,coef_PR,sel_pcps,sel_blink,sel_perf,sel_tct_cycle,sel_training,sel_CC,sel_DC,sel_PR
135,cluster_2,K-Best,7,3.0,0.6238095238095238,{'base_model__C': 3},0.7301587301587301,0.7037037037037037,0.7176470588235294,0.6666666666666667,0.680921052631579,0.6617647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,1,1,1,1,1,1
136,cluster_2,K-Best,8,0.7,0.6404761904761905,{'base_model__C': 0.7},0.6984126984126984,0.5925925925925926,0.6235294117647059,0.5714285714285714,0.5710227272727273,0.5735294117647058,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,1,1,1,1,1,1,1,1
137,cluster_3,K-Best,1,3.0,0.5166666666666666,{'base_model__C': 3},0.5555555555555556,0.5185185185185185,0.5696721170985877,0.3505747126436782,0.3903508771929824,0.3916666666666666,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,0,0,0
138,cluster_3,K-Best,2,2.0,0.5904761904761904,{'base_model__C': 2},0.5714285714285714,0.5185185185185185,0.3413898601398601,0.3505747126436782,0.3903508771929824,0.3916666666666666,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,1,1,0
139,cluster_3,K-Best,3,8.0,0.530952380952381,{'base_model__C': 8},0.5873015873015873,0.7037037037037037,0.4763137597696421,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,1,1,1
140,cluster_3,K-Best,4,10.0,0.5761904761904761,{'base_model__C': 10},0.5873015873015873,0.7037037037037037,0.4512769093651447,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,0,1,0,1,1,1
141,cluster_3,K-Best,5,4.0,0.5928571428571429,{'base_model__C': 4},0.5873015873015873,0.7037037037037037,0.4039644179350061,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,0,1,0,1,1,1
142,cluster_3,K-Best,6,7.0,0.5714285714285714,{'base_model__C': 7},0.6984126984126984,0.5925925925925926,0.8463149595502536,0.4009523809523809,0.4055555555555556,0.4208333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,1,1,1,1,1,1
143,cluster_3,K-Best,7,2.0,0.5452380952380953,{'base_model__C': 2},0.6190476190476191,0.6296296296296297,0.7966046208693268,0.4251207729468598,0.4175824175824176,0.4416666666666666,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,1,1,1,1
144,cluster_3,K-Best,8,0.5,0.4976190476190476,{'base_model__C': 0.5},0.6666666666666666,0.5555555555555556,0.7197106814753873,0.3739130434782609,0.3681318681318681,0.3875,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,1,1,1,1,1,1,1,1
145,cluster_4,K-Best,1,0.5,0.3976190476190476,{'base_model__C': 0.5},0.3809523809523809,0.5555555555555556,0.4570341614906832,0.1785714285714285,0.1388888888888889,0.25,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,0,0,1
146,cluster_4,K-Best,2,0.9,0.4119047619047619,{'base_model__C': 0.9},0.4126984126984127,0.4074074074074074,0.5207539682539682,0.2290322580645161,0.1931818181818181,0.3208333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,1,1,1
147,cluster_4,K-Best,3,5.0,0.4261904761904762,{'base_model__C': 5},0.4126984126984127,0.4074074074074074,0.4949603174603175,0.2290322580645161,0.1931818181818181,0.3208333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,1,1,1
148,cluster_4,K-Best,4,0.8,0.4261904761904762,{'base_model__C': 0.8},0.4761904761904761,0.4074074074074074,0.5793305728088337,0.2831896551724138,0.3181818181818182,0.3458333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,1,0,0,0,1,1,1
149,cluster_4,K-Best,5,0.7,0.4595238095238095,{'base_model__C': 0.7},0.492063492063492,0.4814814814814814,0.554052795031056,0.2638888888888888,0.2976190476190476,0.2666666666666666,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,1,0,1,0,1,1,1
150,cluster_4,K-Best,6,0.7,0.4428571428571429,{'base_model__C': 0.7},0.5238095238095238,0.4814814814814814,0.4086456176673568,0.3140151515151514,0.3263888888888889,0.3125,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,1,0,1,1,1,1,1
151,cluster_4,K-Best,7,0.7,0.4428571428571428,{'base_model__C': 0.7},0.5396825396825397,0.4444444444444444,0.4134920634920634,0.2083333333333333,0.2142857142857143,0.2249999999999999,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,0,1,1,1,1,1
152,cluster_4,K-Best,8,0.5,0.4547619047619047,{'base_model__C': 0.5},0.5714285714285714,0.4074074074074074,0.3877639751552795,0.1944444444444444,0.2023809523809523,0.2083333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,1,1,1,1,1,1
153,hist_4,K-Best,1,0.5,0.5928571428571429,{'base_model__C': 0.5},0.5873015873015873,0.6296296296296297,0.5,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,0,0,1,1,0
154,hist_4,K-Best,2,0.6,0.5928571428571429,{'base_model__C': 0.6},0.5873015873015873,0.6296296296296297,0.6162128312863606,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,0,0,0,1
155,hist_4,K-Best,3,0.9,0.5928571428571429,{'base_model__C': 0.9},0.5873015873015873,0.6296296296296297,0.7388550420168067,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,1,0,0,1
156,hist_4,K-Best,4,10.0,0.6095238095238096,{'base_model__C': 10},0.6190476190476191,0.6666666666666666,0.713813025210084,0.369047619047619,0.295,0.5,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,1,1,1,1
157,hist_4,K-Best,5,10.0,0.6095238095238096,{'base_model__C': 10},0.746031746031746,0.7777777777777778,0.5619957983193278,0.6125,0.6847826086956521,0.6071428571428572,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,0,1,1,1,1,1
158,hist_4,K-Best,6,2.0,0.6095238095238096,{'base_model__C': 2},0.6349206349206349,0.6666666666666666,0.5945168067226889,0.3739837398373983,0.3020833333333333,0.5,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,0,1,1,1,1,1
159,hist_4,K-Best,7,2.0,0.6547619047619049,{'base_model__C': 2},0.7301587301587301,0.7407407407407407,0.552563025210084,0.4846153846153846,0.4848484848484848,0.5714285714285714,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,1,1,1,1,1,1
160,hist_4,K-Best,8,0.5,0.5761904761904763,{'base_model__C': 0.5},0.6507936507936508,0.5185185185185185,0.6164495798319327,0.2083333333333333,0.1977272727272727,0.2268907563025209,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,1,1,1,1,1,1,1,1
161,cluster_2,K-Best,1,0.5,0.5452380952380952,{'base_model__C': 0.5},0.5873015873015873,0.6296296296296297,0.3470588235294117,0.3863636363636363,0.3148148148148148,0.5,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,0,0,0,0
162,cluster_2,K-Best,2,0.8,0.4833333333333333,{'base_model__C': 0.8},0.5873015873015873,0.6296296296296297,0.3470588235294117,0.3863636363636363,0.3148148148148148,0.5,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,0,1,1,0
163,cluster_2,K-Best,3,5.0,0.5238095238095238,{'base_model__C': 5},0.6825396825396826,0.6666666666666666,0.3411764705882353,0.6493506493506492,0.6477272727272727,0.6529411764705882,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,1,1,1,0
164,cluster_2,K-Best,4,2.0,0.5880952380952381,{'base_model__C': 2},0.6031746031746031,0.7407407407407407,0.3117647058823529,0.7157894736842105,0.7222222222222222,0.7117647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,1,1,1,0
165,cluster_2,K-Best,5,5.0,0.6428571428571429,{'base_model__C': 5},0.6666666666666666,0.5925925925925926,0.4352941176470588,0.4923076923076923,0.5181818181818182,0.5117647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,0,1,1,1,1,0
166,cluster_2,K-Best,6,8.0,0.6238095238095238,{'base_model__C': 8},0.7142857142857143,0.7037037037037037,0.7235294117647059,0.6666666666666667,0.680921052631579,0.6617647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,1,1,1,1,1,1
167,cluster_2,K-Best,7,3.0,0.6238095238095238,{'base_model__C': 3},0.7301587301587301,0.7037037037037037,0.7176470588235294,0.6666666666666667,0.680921052631579,0.6617647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,1,1,1,1,1,1
168,cluster_2,K-Best,8,0.7,0.6404761904761905,{'base_model__C': 0.7},0.6984126984126984,0.5925925925925926,0.6235294117647059,0.5714285714285714,0.5710227272727273,0.5735294117647058,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,1,1,1,1,1,1,1,1
169,cluster_3,K-Best,1,0.6,0.5,{'base_model__C': 0.6},0.5396825396825397,0.5925925925925926,0.6245740778829014,0.2480620155038759,0.1975308641975308,0.3333333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,0,0,0
170,cluster_3,K-Best,2,9.0,0.5428571428571428,{'base_model__C': 9},0.5873015873015873,0.7037037037037037,0.5361365350335938,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,1,1,0
171,cluster_3,K-Best,3,0.8,0.5571428571428572,{'base_model__C': 0.8},0.5873015873015873,0.7037037037037037,0.361748423145482,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,1,1,1
172,cluster_3,K-Best,4,0.9,0.5785714285714285,{'base_model__C': 0.9},0.6190476190476191,0.5925925925925926,0.6401120937885644,0.402659069325736,0.4235294117647059,0.4333333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,1,1,1,1,1,0
173,cluster_3,K-Best,5,5.0,0.6214285714285713,{'base_model__C': 5},0.6666666666666666,0.6296296296296297,0.8388060468942822,0.4273504273504273,0.4393939393939394,0.4541666666666666,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,0,1,1,1
174,cluster_3,K-Best,6,10.0,0.5714285714285714,{'base_model__C': 10},0.7142857142857143,0.6296296296296297,0.7850404497463321,0.7373737373737373,0.7380952380952381,0.7416666666666667,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,1,1,1,1
175,cluster_3,K-Best,7,0.7,0.5285714285714287,{'base_model__C': 0.7},0.6507936507936508,0.5925925925925926,0.8003924996572055,0.4013409961685824,0.3974358974358974,0.4208333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,1,1,1,1
176,cluster_3,K-Best,8,0.5,0.4976190476190476,{'base_model__C': 0.5},0.6666666666666666,0.5555555555555556,0.7197106814753873,0.3739130434782609,0.3681318681318681,0.3875,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,1,1,1,1,1,1,1,1
177,cluster_4,K-Best,1,10.0,0.4095238095238095,{'base_model__C': 10},0.3809523809523809,0.5555555555555556,0.5901630434782608,0.1785714285714285,0.1388888888888889,0.25,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,1,1,0
178,cluster_4,K-Best,2,0.6,0.4142857142857142,{'base_model__C': 0.6},0.4126984126984127,0.4074074074074074,0.5207539682539682,0.2290322580645161,0.1931818181818181,0.3208333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,1,1,1
179,cluster_4,K-Best,3,0.7,0.4142857142857142,{'base_model__C': 0.7},0.4126984126984127,0.4074074074074074,0.4949603174603175,0.2290322580645161,0.1931818181818181,0.3208333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,1,1,1
180,cluster_4,K-Best,4,7.0,0.3999999999999999,{'base_model__C': 7},0.492063492063492,0.4814814814814814,0.5112474120082816,0.2970588235294117,0.319078947368421,0.2916666666666666,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,1,0,1,0,1,1,1
181,cluster_4,K-Best,5,0.7,0.4452380952380951,{'base_model__C': 0.7},0.492063492063492,0.4814814814814814,0.554052795031056,0.2638888888888888,0.2976190476190476,0.2666666666666666,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,1,0,1,0,1,1,1
182,cluster_4,K-Best,6,0.6,0.4452380952380951,{'base_model__C': 0.6},0.5238095238095238,0.4074074074074074,0.5368271221532092,0.2013888888888889,0.244047619047619,0.2083333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,1,1,1,0,1,1,1
183,cluster_4,K-Best,7,0.8,0.4571428571428571,{'base_model__C': 0.8},0.5396825396825397,0.4444444444444444,0.4095238095238095,0.2083333333333333,0.2142857142857143,0.2249999999999999,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,0,1,1,1,1,1
184,cluster_4,K-Best,8,0.5,0.4547619047619047,{'base_model__C': 0.5},0.5714285714285714,0.4074074074074074,0.3877639751552795,0.1944444444444444,0.2023809523809523,0.2083333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,1,1,1,1,1,1
185,hist_4,K-Best,1,0.5,0.5928571428571429,{'base_model__C': 0.5},0.5873015873015873,0.6296296296296297,0.5,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,0,0,1,1,0
186,hist_4,K-Best,2,0.8,0.5928571428571429,{'base_model__C': 0.8},0.5873015873015873,0.6296296296296297,0.538228021978022,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,1,0,0,0
187,hist_4,K-Best,3,0.6,0.5928571428571429,{'base_model__C': 0.6},0.5873015873015873,0.6296296296296297,0.3976333225597931,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,0,1,1,1
188,hist_4,K-Best,4,3.0,0.5928571428571429,{'base_model__C': 3},0.6190476190476191,0.6666666666666666,0.6839495798319328,0.3739837398373983,0.3020833333333333,0.5,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,0,1,1,0,0,1
189,hist_4,K-Best,5,0.7,0.6095238095238096,{'base_model__C': 0.7},0.5873015873015873,0.6296296296296297,0.7145022624434388,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,0,1,0,1,1,1
190,hist_4,K-Best,6,5.0,0.5928571428571429,{'base_model__C': 5},0.7301587301587301,0.7407407407407407,0.57140756302521,0.4846153846153846,0.4848484848484848,0.5714285714285714,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,0,1,1,1,1,1
191,hist_4,K-Best,7,2.0,0.6547619047619049,{'base_model__C': 2},0.7301587301587301,0.7407407407407407,0.552563025210084,0.4846153846153846,0.4848484848484848,0.5714285714285714,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,1,1,1,1,1,1
192,hist_4,K-Best,8,0.5,0.5761904761904763,{'base_model__C': 0.5},0.6507936507936508,0.5185185185185185,0.6164495798319327,0.2083333333333333,0.1977272727272727,0.2268907563025209,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,1,1,1,1,1,1,1,1
193,cluster_2,K-Best,1,0.5,0.5452380952380952,{'base_model__C': 0.5},0.5873015873015873,0.6296296296296297,0.3470588235294117,0.3863636363636363,0.3148148148148148,0.5,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,0,0,0,0
194,cluster_2,K-Best,2,0.5,0.5166666666666666,{'base_model__C': 0.5},0.5873015873015873,0.6296296296296297,0.4352941176470588,0.3863636363636363,0.3148148148148148,0.5,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,1,0,0,0
195,cluster_2,K-Best,3,0.6,0.5452380952380952,{'base_model__C': 0.6},0.6349206349206349,0.5925925925925926,0.7264705882352941,0.5925925925925927,0.6352941176470588,0.6352941176470588,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,1,1,1,0,0,0
196,cluster_2,K-Best,4,8.0,0.5714285714285714,{'base_model__C': 8},0.6031746031746031,0.5925925925925926,0.7705882352941177,0.5925925925925927,0.6352941176470588,0.6352941176470588,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,1,1,1,1,1,0
197,cluster_2,K-Best,5,0.9,0.5619047619047619,{'base_model__C': 0.9},0.6825396825396826,0.6296296296296297,0.4352941176470588,0.5178571428571429,0.5760869565217391,0.5411764705882353,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,0,1,1,1,1,0
198,cluster_2,K-Best,6,4.0,0.6261904761904762,{'base_model__C': 4},0.7301587301587301,0.7037037037037037,0.7176470588235294,0.6666666666666667,0.680921052631579,0.6617647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,1,1,1,1,1,0
199,cluster_2,K-Best,7,3.0,0.6238095238095238,{'base_model__C': 3},0.7301587301587301,0.7037037037037037,0.7176470588235294,0.6666666666666667,0.680921052631579,0.6617647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,1,1,1,1,1,1
200,cluster_2,K-Best,8,0.7,0.6404761904761905,{'base_model__C': 0.7},0.6984126984126984,0.5925925925925926,0.6235294117647059,0.5714285714285714,0.5710227272727273,0.5735294117647058,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,1,1,1,1,1,1,1,1
201,cluster_3,K-Best,1,1.0,0.5166666666666666,{'base_model__C': 1},0.5396825396825397,0.5925925925925926,0.3111382490058961,0.2480620155038759,0.1975308641975308,0.3333333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,0,0,1,1,0
202,cluster_3,K-Best,2,10.0,0.5642857142857143,{'base_model__C': 10},0.5714285714285714,0.5185185185185185,0.34909930755519,0.3505747126436782,0.3903508771929824,0.3916666666666666,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,1,1,0
203,cluster_3,K-Best,3,10.0,0.5642857142857143,{'base_model__C': 10},0.5873015873015873,0.7037037037037037,0.4763137597696421,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,1,1,1
204,cluster_3,K-Best,4,0.7,0.5785714285714285,{'base_model__C': 0.7},0.6666666666666666,0.7037037037037037,0.7284656519950637,0.4776828110161443,0.490530303030303,0.5083333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,1,1,0,1,1,1
205,cluster_3,K-Best,5,8.0,0.5928571428571427,{'base_model__C': 8},0.6666666666666666,0.6296296296296297,0.801667695050048,0.4273504273504273,0.4393939393939394,0.4541666666666666,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,0,1,1,1
206,cluster_3,K-Best,6,0.8,0.5595238095238095,{'base_model__C': 0.8},0.6666666666666666,0.5925925925925926,0.8330573837926778,0.4009523809523809,0.4055555555555556,0.4208333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,1,1,1,1,1,1
207,cluster_3,K-Best,7,2.0,0.5285714285714286,{'base_model__C': 2},0.6190476190476191,0.6296296296296297,0.7966046208693268,0.4251207729468598,0.4175824175824176,0.4416666666666666,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,1,1,1,1
208,cluster_3,K-Best,8,0.5,0.4976190476190476,{'base_model__C': 0.5},0.6666666666666666,0.5555555555555556,0.7197106814753873,0.3739130434782609,0.3681318681318681,0.3875,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,1,1,1,1,1,1,1,1
209,cluster_4,K-Best,1,3.0,0.3952380952380952,{'base_model__C': 3},0.3809523809523809,0.5555555555555556,0.4570341614906832,0.1785714285714285,0.1388888888888889,0.25,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,0,0,1
210,cluster_4,K-Best,2,0.7,0.4,{'base_model__C': 0.7},0.4126984126984127,0.4074074074074074,0.5207539682539682,0.2290322580645161,0.1931818181818181,0.3208333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,1,1,1
